countyfp,vtd20,current_countyfp,current_vtd,current_precinct_norm,weight,method
011,001578,011,0111510,BERKS - 0111510,1.000000000000,vtd20_identity
011,001579,011,0111555,BERKS - 0111555,0.714285714286,census_block_count
011,001579,011,0111570,BERKS - 0111570,0.285714285714,census_block_count
011,001580,011,0111580,BERKS - 0111580,1.000000000000,vtd20_identity
011,001610,011,0111610,BERKS - 0111610,1.000000000000,vtd20_identity
011,001620,011,0111620,BERKS - 0111620,1.000000000000,vtd20_identity
011,001630,011,0111630,BERKS - 0111630,1.000000000000,vtd20_identity
011,001640,011,0111640,BERKS - 0111640,1.000000000000,vtd20_identity
011,001650,011,0111650,BERKS - 0111650,1.000000000000,vtd20_identity
011,001660,011,0111660,BERKS - 0111660,1.000000000000,vtd20_identity
011,001670,011,0111670,BERKS - 0111670,1.000000000000,vtd20_identity
011,001680,011,0111680,BERKS - 0111680,0.804347826087,census_block_count
011,001680,011,0111670,BERKS - 0111670,0.021739130435,census_block_count
011,001680,011,011480,BERKS - 011480,0.010869565217,census_block_count
011,001680,011,0111590,BERKS - 0111590,0.163043478261,census_block_count
011,001692,011,0111690,BERKS - 0111690,1.000000000000,vtd20_identity
011,001694,011,0111690,BERKS - 0111690,0.979166666667,census_block_count
011,001694,011,011070,BERKS - 011070,0.020833333333,census_block_count
011,001700,011,0111700,BERKS - 0111700,1.000000000000,vtd20_identity
011,001705,011,0111705,BERKS - 0111705,1.000000000000,vtd20_identity
011,001715,011,0111715,BERKS - 0111715,1.000000000000,vtd20_identity
011,001750,011,0111750,BERKS - 0111750,1.000000000000,vtd20_identity
011,001760,011,0111760,BERKS - 0111760,1.000000000000,vtd20_identity
011,001770,011,0111780,BERKS - 0111780,1.000000000000,vtd20_identity
011,001775,011,0111775,BERKS - 0111775,1.000000000000,vtd20_identity
011,001780,011,0111770,BERKS - 0111770,1.000000000000,vtd20_identity
011,001790,011,0111790,BERKS - 0111790,1.000000000000,vtd20_identity
011,001795,011,0111800,BERKS - 0111800,1.000000000000,vtd20_identity
011,1578P1,011,011010,BERKS - 011010,1.000000000000,vtd20_identity
013,000010,013,013010,BLAIR - 013010,1.000000000000,vtd20_identity
013,000020,013,013020,BLAIR - 013020,1.000000000000,vtd20_identity
013,000030,013,013030,BLAIR - 013030,1.000000000000,vtd20_identity
013,000040,013,013040,BLAIR - 013040,1.000000000000,vtd20_identity
013,000051,013,013050,BLAIR - 013050,0.571428571429,census_block_count
013,000051,013,013060,BLAIR - 013060,0.404761904762,census_block_count
013,000051,013,013070,BLAIR - 013070,0.023809523810,census_block_count
013,000070,013,013070,BLAIR - 013070,1.000000000000,vtd20_identity
013,000080,013,013080,BLAIR - 013080,1.000000000000,vtd20_identity
013,000090,013,013090,BLAIR - 013090,1.000000000000,vtd20_identity
013,000100,013,013100,BLAIR - 013100,1.000000000000,vtd20_identity
013,000110,013,013110,BLAIR - 013110,1.000000000000,vtd20_identity
013,000120,013,013120,BLAIR - 013120,1.000000000000,vtd20_identity
013,000130,013,013150,BLAIR - 013150,1.000000000000,vtd20_identity
013,000140,013,013140,BLAIR - 013140,1.000000000000,vtd20_identity
013,000150,013,013130,BLAIR - 013130,1.000000000000,vtd20_identity
013,000161,013,013160,BLAIR - 013160,1.000000000000,vtd20_identity
013,000171,013,013240,BLAIR - 013240,0.030303030303,census_block_count
013,000171,013,013170,BLAIR - 013170,0.469696969697,census_block_count
013,000171,013,013180,BLAIR - 013180,0.469696969697,census_block_count
013,000171,013,013200,BLAIR - 013200,0.030303030303,census_block_count
013,000181,013,013190,BLAIR - 013190,1.000000000000,vtd20_identity
013,000191,013,013200,BLAIR - 013200,1.000000000000,vtd20_identity
013,000210,013,013210,BLAIR - 013210,1.000000000000,vtd20_identity
013,000220,013,013220,BLAIR - 013220,1.000000000000,vtd20_identity
013,000230,013,013230,BLAIR - 013230,1.000000000000,vtd20_identity
013,000240,013,013240,BLAIR - 013240,1.000000000000,vtd20_identity
013,000251,013,013270,BLAIR - 013270,0.209876543210,census_block_count
013,000251,013,013250,BLAIR - 013250,0.407407407407,census_block_count
013,000251,013,013260,BLAIR - 013260,0.382716049383,census_block_count
013,000261,013,013280,BLAIR - 013280,1.000000000000,vtd20_identity
013,000291,013,013310,BLAIR - 013310,0.013157894737,census_block_count
013,000291,013,013290,BLAIR - 013290,0.697368421053,census_block_count
013,000291,013,013300,BLAIR - 013300,0.197368421053,census_block_count
013,000291,013,013050,BLAIR - 013050,0.013157894737,census_block_count
013,000291,013,013210,BLAIR - 013210,0.078947368421,census_block_count
013,000301,013,013310,BLAIR - 013310,1.000000000000,vtd20_identity
013,000321,013,013760,BLAIR - 013760,0.028571428571,census_block_count
013,000321,013,013360,BLAIR - 013360,0.428571428571,census_block_count
013,000321,013,013320,BLAIR - 013320,0.514285714286,census_block_count
013,000321,013,013330,BLAIR - 013330,0.028571428571,census_block_count
013,000330,013,013330,BLAIR - 013330,1.000000000000,vtd20_identity
013,000340,013,013340,BLAIR - 013340,1.000000000000,vtd20_identity
013,000350,013,013350,BLAIR - 013350,1.000000000000,vtd20_identity
013,000370,013,013370,BLAIR - 013370,1.000000000000,vtd20_identity
013,000380,013,013380,BLAIR - 013380,1.000000000000,vtd20_identity
013,000390,013,013390,BLAIR - 013390,1.000000000000,vtd20_identity
013,000400,013,013400,BLAIR - 013400,1.000000000000,vtd20_identity
013,000411,013,013420,BLAIR - 013420,0.456790123457,census_block_count
013,000411,013,013710,BLAIR - 013710,0.037037037037,census_block_count
013,000411,013,013410,BLAIR - 013410,0.506172839506,census_block_count
013,000421,013,013430,BLAIR - 013430,1.000000000000,vtd20_identity
013,000431,013,013440,BLAIR - 013440,1.000000000000,vtd20_identity
013,000450,013,013460,BLAIR - 013460,1.000000000000,vtd20_identity
013,000460,013,013450,BLAIR - 013450,1.000000000000,vtd20_identity
013,000470,013,013470,BLAIR - 013470,1.000000000000,vtd20_identity
013,000480,013,013480,BLAIR - 013480,1.000000000000,vtd20_identity
013,000492,013,013490,BLAIR - 013490,0.048780487805,census_block_count
013,000492,013,013020,BLAIR - 013020,0.024390243902,census_block_count
013,000492,013,013500,BLAIR - 013500,0.926829268293,census_block_count
013,000494,013,013660,BLAIR - 013660,0.028571428571,census_block_count
013,000494,013,013490,BLAIR - 013490,0.542857142857,census_block_count
013,000494,013,013500,BLAIR - 013500,0.400000000000,census_block_count
013,000494,013,013790,BLAIR - 013790,0.028571428571,census_block_count
013,000496,013,013490,BLAIR - 013490,0.532258064516,census_block_count
013,000496,013,013540,BLAIR - 013540,0.016129032258,census_block_count
013,000496,013,013500,BLAIR - 013500,0.435483870968,census_block_count
013,000496,013,013630,BLAIR - 013630,0.016129032258,census_block_count
013,000510,013,013510,BLAIR - 013510,1.000000000000,vtd20_identity
013,000520,013,013520,BLAIR - 013520,1.000000000000,vtd20_identity
013,000532,013,013530,BLAIR - 013530,1.000000000000,vtd20_identity
013,000542,013,013550,BLAIR - 013550,1.000000000000,vtd20_identity
013,000552,013,013540,BLAIR - 013540,0.076923076923,census_block_count
013,000552,013,013550,BLAIR - 013550,0.923076923077,census_block_count
013,000554,013,013540,BLAIR - 013540,0.885714285714,census_block_count
013,000554,013,013550,BLAIR - 013550,0.114285714286,census_block_count
013,000556,013,013540,BLAIR - 013540,1.000000000000,vtd20_identity
013,000560,013,013560,BLAIR - 013560,1.000000000000,vtd20_identity
013,000570,013,013570,BLAIR - 013570,1.000000000000,vtd20_identity
013,000580,013,013580,BLAIR - 013580,1.000000000000,vtd20_identity
013,000590,013,013590,BLAIR - 013590,1.000000000000,vtd20_identity
013,000600,013,013600,BLAIR - 013600,1.000000000000,vtd20_identity
013,000610,013,013610,BLAIR - 013610,1.000000000000,vtd20_identity
013,000620,013,013620,BLAIR - 013620,1.000000000000,vtd20_identity
013,000630,013,013630,BLAIR - 013630,1.000000000000,vtd20_identity
013,000640,013,013640,BLAIR - 013640,1.000000000000,vtd20_identity
013,000650,013,013650,BLAIR - 013650,1.000000000000,vtd20_identity
013,000660,013,013660,BLAIR - 013660,1.000000000000,vtd20_identity
013,000670,013,013670,BLAIR - 013670,1.000000000000,vtd20_identity
013,000680,013,013680,BLAIR - 013680,1.000000000000,vtd20_identity
013,000690,013,013690,BLAIR - 013690,1.000000000000,vtd20_identity
013,000700,013,013700,BLAIR - 013700,1.000000000000,vtd20_identity
013,000710,013,013730,BLAIR - 013730,0.008547008547,census_block_count
013,000710,013,013710,BLAIR - 013710,0.940170940171,census_block_count
013,000710,013,013200,BLAIR - 013200,0.017094017094,census_block_count
013,000710,013,013410,BLAIR - 013410,0.025641025641,census_block_count
013,000710,013,013440,BLAIR - 013440,0.008547008547,census_block_count
013,000720,013,013720,BLAIR - 013720,0.851063829788,census_block_count
013,000720,013,013400,BLAIR - 013400,0.042553191489,census_block_count
013,000720,013,013370,BLAIR - 013370,0.063829787234,census_block_count
013,000720,013,013210,BLAIR - 013210,0.042553191489,census_block_count
013,000730,013,013730,BLAIR - 013730,1.000000000000,vtd20_identity
013,000740,013,013740,BLAIR - 013740,1.000000000000,vtd20_identity
013,000750,013,013750,BLAIR - 013750,1.000000000000,vtd20_identity
013,000760,013,013760,BLAIR - 013760,1.000000000000,vtd20_identity
013,000770,013,013770,BLAIR - 013770,1.000000000000,vtd20_identity
013,000780,013,013780,BLAIR - 013780,1.000000000000,vtd20_identity
013,000790,013,013790,BLAIR - 013790,1.000000000000,vtd20_identity
013,000800,013,013800,BLAIR - 013800,1.000000000000,vtd20_identity
013,000810,013,013810,BLAIR - 013810,1.000000000000,vtd20_identity
013,000820,013,013820,BLAIR - 013820,1.000000000000,vtd20_identity
013,000830,013,013830,BLAIR - 013830,1.000000000000,vtd20_identity
013,000840,013,013840,BLAIR - 013840,0.802197802198,census_block_count
013,000840,013,013890,BLAIR - 013890,0.010989010989,census_block_count
013,000840,013,013850,BLAIR - 013850,0.109890109890,census_block_count
013,000840,013,013950,BLAIR - 013950,0.021978021978,census_block_count
013,000840,013,013940,BLAIR - 013940,0.032967032967,census_block_count
013,000840,013,013900,BLAIR - 013900,0.010989010989,census_block_count
013,000840,013,013870,BLAIR - 013870,0.010989010989,census_block_count
013,000850,013,013850,BLAIR - 013850,1.000000000000,vtd20_identity
013,000860,013,013860,BLAIR - 013860,1.000000000000,vtd20_identity
013,000870,013,013870,BLAIR - 013870,1.000000000000,vtd20_identity
013,000880,013,013880,BLAIR - 013880,1.000000000000,vtd20_identity
013,000890,013,013890,BLAIR - 013890,1.000000000000,vtd20_identity
013,000900,013,013900,BLAIR - 013900,1.000000000000,vtd20_identity
013,000910,013,013910,BLAIR - 013910,1.000000000000,vtd20_identity
013,000920,013,013920,BLAIR - 013920,1.000000000000,vtd20_identity
013,000930,013,013930,BLAIR - 013930,1.000000000000,vtd20_identity
013,000940,013,013940,BLAIR - 013940,1.000000000000,vtd20_identity
013,000950,013,013950,BLAIR - 013950,1.000000000000,vtd20_identity
013,000960,013,013960,BLAIR - 013960,1.000000000000,vtd20_identity
013,000970,013,013970,BLAIR - 013970,1.000000000000,vtd20_identity
013,0040P1,013,013040,BLAIR - 013040,1.000000000000,census_block_count
015,000010,015,015010,BRADFORD - 015010,1.000000000000,vtd20_identity
015,000020,015,015020,BRADFORD - 015020,1.000000000000,vtd20_identity
015,000030,015,015030,BRADFORD - 015030,1.000000000000,vtd20_identity
015,000040,015,015040,BRADFORD - 015040,1.000000000000,vtd20_identity
015,000050,015,015050,BRADFORD - 015050,0.989010989011,census_block_count
015,000050,015,015330,BRADFORD - 015330,0.010989010989,census_block_count
015,000060,015,015060,BRADFORD - 015060,1.000000000000,vtd20_identity
015,000070,015,015070,BRADFORD - 015070,1.000000000000,vtd20_identity
015,000080,015,015080,BRADFORD - 015080,1.000000000000,vtd20_identity
015,000090,015,015090,BRADFORD - 015090,1.000000000000,vtd20_identity
015,000100,015,015100,BRADFORD - 015100,1.000000000000,vtd20_identity
015,000110,015,015110,BRADFORD - 015110,1.000000000000,vtd20_identity
015,000120,015,015120,BRADFORD - 015120,1.000000000000,vtd20_identity
015,000130,015,015130,BRADFORD - 015130,1.000000000000,vtd20_identity
015,000140,015,015140,BRADFORD - 015140,1.000000000000,vtd20_identity
015,000150,015,015150,BRADFORD - 015150,1.000000000000,vtd20_identity
015,000160,015,015160,BRADFORD - 015160,1.000000000000,vtd20_identity
015,000170,015,015170,BRADFORD - 015170,1.000000000000,vtd20_identity
015,000180,015,015180,BRADFORD - 015180,1.000000000000,vtd20_identity
015,000190,015,015190,BRADFORD - 015190,1.000000000000,vtd20_identity
015,000200,015,015200,BRADFORD - 015200,1.000000000000,vtd20_identity
015,000210,015,015210,BRADFORD - 015210,1.000000000000,vtd20_identity
015,000220,015,015220,BRADFORD - 015220,1.000000000000,vtd20_identity
015,000230,015,015230,BRADFORD - 015230,1.000000000000,vtd20_identity
015,000240,015,015240,BRADFORD - 015240,1.000000000000,vtd20_identity
015,000250,015,015250,BRADFORD - 015250,1.000000000000,vtd20_identity
015,000260,015,015260,BRADFORD - 015260,1.000000000000,vtd20_identity
015,000270,015,015270,BRADFORD - 015270,1.000000000000,vtd20_identity
015,000280,015,015280,BRADFORD - 015280,1.000000000000,vtd20_identity
015,000290,015,015290,BRADFORD - 015290,1.000000000000,vtd20_identity
015,000300,015,015300,BRADFORD - 015300,1.000000000000,vtd20_identity
015,000310,015,015310,BRADFORD - 015310,1.000000000000,vtd20_identity
015,000320,015,015320,BRADFORD - 015320,1.000000000000,vtd20_identity
015,000330,015,015330,BRADFORD - 015330,1.000000000000,vtd20_identity
015,000340,015,015340,BRADFORD - 015340,1.000000000000,vtd20_identity
015,000350,015,015350,BRADFORD - 015350,1.000000000000,vtd20_identity
015,000360,015,015360,BRADFORD - 015360,1.000000000000,vtd20_identity
015,000370,015,015370,BRADFORD - 015370,1.000000000000,vtd20_identity
015,000380,015,015380,BRADFORD - 015380,1.000000000000,vtd20_identity
015,000390,015,015390,BRADFORD - 015390,1.000000000000,vtd20_identity
015,000400,015,015400,BRADFORD - 015400,1.000000000000,vtd20_identity
015,000410,015,015410,BRADFORD - 015410,1.000000000000,vtd20_identity
015,000420,015,015420,BRADFORD - 015420,1.000000000000,vtd20_identity
015,000430,015,015430,BRADFORD - 015430,1.000000000000,vtd20_identity
015,000440,015,015440,BRADFORD - 015440,1.000000000000,vtd20_identity
015,000450,015,015450,BRADFORD - 015450,1.000000000000,vtd20_identity
015,000460,015,015460,BRADFORD - 015460,1.000000000000,vtd20_identity
015,000470,015,015470,BRADFORD - 015470,1.000000000000,vtd20_identity
015,000480,015,015480,BRADFORD - 015480,1.000000000000,vtd20_identity
015,000490,015,015490,BRADFORD - 015490,1.000000000000,vtd20_identity
015,000500,015,015500,BRADFORD - 015500,1.000000000000,vtd20_identity
015,000510,015,015510,BRADFORD - 015510,1.000000000000,vtd20_identity
015,000520,015,015520,BRADFORD - 015520,1.000000000000,vtd20_identity
015,000530,015,015530,BRADFORD - 015530,1.000000000000,vtd20_identity
015,000540,015,015540,BRADFORD - 015540,1.000000000000,vtd20_identity
015,000550,015,015550,BRADFORD - 015550,1.000000000000,vtd20_identity
015,000560,015,015560,BRADFORD - 015560,1.000000000000,vtd20_identity
015,000570,015,015570,BRADFORD - 015570,1.000000000000,vtd20_identity
015,000580,015,015580,BRADFORD - 015580,1.000000000000,vtd20_identity
015,000590,015,015590,BRADFORD - 015590,1.000000000000,vtd20_identity
015,000600,015,015600,BRADFORD - 015600,1.000000000000,vtd20_identity
015,000610,015,015610,BRADFORD - 015610,1.000000000000,vtd20_identity
017,000010,017,017010,BUCKS - 017010,1.000000000000,vtd20_identity
017,000020,017,017020,BUCKS - 017020,1.000000000000,vtd20_identity
017,000030,017,017030,BUCKS - 017030,1.000000000000,vtd20_identity
017,000040,017,017040,BUCKS - 017040,1.000000000000,vtd20_identity
017,000050,017,017050,BUCKS - 017050,1.000000000000,vtd20_identity
017,000060,017,017060,BUCKS - 017060,1.000000000000,vtd20_identity
017,000070,017,017070,BUCKS - 017070,1.000000000000,vtd20_identity
017,000080,017,017080,BUCKS - 017080,1.000000000000,vtd20_identity
017,000090,017,017090,BUCKS - 017090,1.000000000000,vtd20_identity
017,000100,017,017100,BUCKS - 017100,1.000000000000,vtd20_identity
017,000110,017,017110,BUCKS - 017110,0.972222222222,census_block_count
017,000110,017,017120,BUCKS - 017120,0.027777777778,census_block_count
017,000120,017,017120,BUCKS - 017120,1.000000000000,vtd20_identity
017,000130,017,017130,BUCKS - 017130,1.000000000000,vtd20_identity
017,000140,017,017140,BUCKS - 017140,1.000000000000,vtd20_identity
017,000150,017,017150,BUCKS - 017150,1.000000000000,vtd20_identity
017,000165,017,017290,BUCKS - 017290,0.058823529412,census_block_count
017,000165,017,017170,BUCKS - 017170,0.529411764706,census_block_count
017,000165,017,017160,BUCKS - 017160,0.411764705882,census_block_count
017,000180,017,017180,BUCKS - 017180,1.000000000000,vtd20_identity
017,000190,017,017190,BUCKS - 017190,1.000000000000,vtd20_identity
017,000200,017,017200,BUCKS - 017200,1.000000000000,vtd20_identity
017,000210,017,017210,BUCKS - 017210,1.000000000000,vtd20_identity
017,000220,017,017220,BUCKS - 017220,1.000000000000,vtd20_identity
017,000230,017,017230,BUCKS - 017230,1.000000000000,vtd20_identity
017,000240,017,017240,BUCKS - 017240,1.000000000000,vtd20_identity
017,000250,017,017250,BUCKS - 017250,1.000000000000,vtd20_identity
017,000260,017,017260,BUCKS - 017260,1.000000000000,vtd20_identity
017,000270,017,017270,BUCKS - 017270,1.000000000000,vtd20_identity
017,000280,017,017280,BUCKS - 017280,1.000000000000,vtd20_identity
017,000285,017,017285,BUCKS - 017285,1.000000000000,vtd20_identity
017,000290,017,017290,BUCKS - 017290,1.000000000000,vtd20_identity
017,000300,017,017300,BUCKS - 017300,1.000000000000,vtd20_identity
017,000310,017,017310,BUCKS - 017310,1.000000000000,vtd20_identity
017,000320,017,017320,BUCKS - 017320,1.000000000000,vtd20_identity
017,000330,017,017330,BUCKS - 017330,1.000000000000,vtd20_identity
017,000340,017,017340,BUCKS - 017340,1.000000000000,vtd20_identity
017,000350,017,017350,BUCKS - 017350,1.000000000000,vtd20_identity
017,000360,017,017360,BUCKS - 017360,1.000000000000,vtd20_identity
017,000370,017,017370,BUCKS - 017370,1.000000000000,vtd20_identity
017,000380,017,017380,BUCKS - 017380,1.000000000000,vtd20_identity
017,000390,017,017030,BUCKS - 017030,0.032258064516,census_block_count
017,000390,017,017410,BUCKS - 017410,0.032258064516,census_block_count
017,000390,017,017390,BUCKS - 017390,0.935483870967,census_block_count
017,000400,017,017400,BUCKS - 017400,1.000000000000,vtd20_identity
017,000410,017,017410,BUCKS - 017410,1.000000000000,vtd20_identity
017,000420,017,017420,BUCKS - 017420,1.000000000000,vtd20_identity
017,000435,017,017430,BUCKS - 017430,0.637931034483,census_block_count
017,000435,017,017450,BUCKS - 017450,0.034482758621,census_block_count
017,000435,017,017440,BUCKS - 017440,0.310344827586,census_block_count
017,000435,017,017460,BUCKS - 017460,0.017241379310,census_block_count
017,000445,017,017450,BUCKS - 017450,0.824561403509,census_block_count
017,000445,017,017460,BUCKS - 017460,0.157894736842,census_block_count
017,000445,017,017370,BUCKS - 017370,0.017543859649,census_block_count
017,000470,017,017470,BUCKS - 017470,1.000000000000,vtd20_identity
017,000480,017,017480,BUCKS - 017480,1.000000000000,vtd20_identity
017,000490,017,017490,BUCKS - 017490,1.000000000000,vtd20_identity
017,000505,017,017520,BUCKS - 017520,1.000000000000,vtd20_identity
017,000515,017,017500,BUCKS - 017500,0.709677419355,census_block_count
017,000515,017,017510,BUCKS - 017510,0.290322580645,census_block_count
017,000535,017,017540,BUCKS - 017540,0.250000000000,census_block_count
017,000535,017,017570,BUCKS - 017570,0.027777777778,census_block_count
017,000535,017,017560,BUCKS - 017560,0.472222222222,census_block_count
017,000535,017,017530,BUCKS - 017530,0.250000000000,census_block_count
017,000545,017,0171090,BUCKS - 0171090,0.035714285714,census_block_count
017,000545,017,017540,BUCKS - 017540,0.571428571429,census_block_count
017,000545,017,017570,BUCKS - 017570,0.035714285714,census_block_count
017,000545,017,017550,BUCKS - 017550,0.357142857143,census_block_count
017,000575,017,017600,BUCKS - 017600,0.062500000000,census_block_count
017,000575,017,017570,BUCKS - 017570,0.531250000000,census_block_count
017,000575,017,017550,BUCKS - 017550,0.031250000000,census_block_count
017,000575,017,017580,BUCKS - 017580,0.343750000000,census_block_count
017,000575,017,017560,BUCKS - 017560,0.031250000000,census_block_count
017,000585,017,017600,BUCKS - 017600,1.000000000000,vtd20_identity
017,000598,017,017590,BUCKS - 017590,1.000000000000,vtd20_identity
017,000610,017,017610,BUCKS - 017610,1.000000000000,vtd20_identity
017,000620,017,017620,BUCKS - 017620,1.000000000000,vtd20_identity
017,000630,017,017630,BUCKS - 017630,1.000000000000,vtd20_identity
017,000645,017,017640,BUCKS - 017640,0.620689655172,census_block_count
017,000645,017,017650,BUCKS - 017650,0.379310344828,census_block_count
017,000655,017,017660,BUCKS - 017660,1.000000000000,vtd20_identity
017,000670,017,017670,BUCKS - 017670,1.000000000000,vtd20_identity
017,000680,017,017680,BUCKS - 017680,1.000000000000,vtd20_identity
017,000690,017,017690,BUCKS - 017690,1.000000000000,vtd20_identity
017,000700,017,017700,BUCKS - 017700,1.000000000000,vtd20_identity
017,000710,017,017710,BUCKS - 017710,1.000000000000,vtd20_identity
017,000720,017,017720,BUCKS - 017720,1.000000000000,vtd20_identity
017,000730,017,017730,BUCKS - 017730,1.000000000000,vtd20_identity
017,000740,017,017740,BUCKS - 017740,1.000000000000,vtd20_identity
017,000750,017,017750,BUCKS - 017750,1.000000000000,vtd20_identity
017,000760,017,017760,BUCKS - 017760,1.000000000000,vtd20_identity
017,000765,017,017765,BUCKS - 017765,1.000000000000,vtd20_identity
017,000775,017,017775,BUCKS - 017775,1.000000000000,vtd20_identity
017,000780,017,017780,BUCKS - 017780,1.000000000000,vtd20_identity
017,000790,017,017790,BUCKS - 017790,1.000000000000,vtd20_identity
017,000805,017,017805,BUCKS - 017805,1.000000000000,vtd20_identity
017,000810,017,017810,BUCKS - 017810,1.000000000000,vtd20_identity
017,000813,017,017815,BUCKS - 017815,1.000000000000,vtd20_identity
017,000817,017,017815,BUCKS - 017815,1.000000000000,census_block_count
017,000820,017,017820,BUCKS - 017820,1.000000000000,vtd20_identity
017,000832,017,017830,BUCKS - 017830,1.000000000000,census_block_count
017,000840,017,017840,BUCKS - 017840,1.000000000000,vtd20_identity
017,000850,017,017850,BUCKS - 017850,1.000000000000,vtd20_identity
017,000860,017,017860,BUCKS - 017860,1.000000000000,vtd20_identity
017,000870,017,017870,BUCKS - 017870,1.000000000000,vtd20_identity
017,000880,017,017880,BUCKS - 017880,0.971428571428,census_block_count
017,000880,017,017920,BUCKS - 017920,0.028571428571,census_block_count
017,000885,017,017885,BUCKS - 017885,1.000000000000,vtd20_identity
017,000887,017,017830,BUCKS - 017830,1.000000000000,vtd20_identity
017,000890,017,017890,BUCKS - 017890,1.000000000000,vtd20_identity
017,000900,017,017900,BUCKS - 017900,1.000000000000,vtd20_identity
017,000910,017,017910,BUCKS - 017910,1.000000000000,vtd20_identity
017,000920,017,017920,BUCKS - 017920,1.000000000000,vtd20_identity
017,000930,017,017930,BUCKS - 017930,1.000000000000,vtd20_identity
017,000940,017,017940,BUCKS - 017940,1.000000000000,vtd20_identity
017,000950,017,017950,BUCKS - 017950,1.000000000000,vtd20_identity
017,000960,017,017960,BUCKS - 017960,1.000000000000,vtd20_identity
017,000980,017,017985,BUCKS - 017985,0.220338983051,census_block_count
017,000980,017,017980,BUCKS - 017980,0.762711864407,census_block_count
017,000980,017,0172140,BUCKS - 0172140,0.016949152542,census_block_count
017,000985,017,017985,BUCKS - 017985,0.647058823529,census_block_count
017,000985,017,017980,BUCKS - 017980,0.333333333333,census_block_count
017,000985,017,0171170,BUCKS - 0171170,0.019607843137,census_block_count
017,000990,017,017990,BUCKS - 017990,1.000000000000,vtd20_identity
017,001000,017,0171000,BUCKS - 0171000,1.000000000000,vtd20_identity
017,001010,017,0171010,BUCKS - 0171010,1.000000000000,vtd20_identity
017,001020,017,0171020,BUCKS - 0171020,1.000000000000,vtd20_identity
017,001030,017,0171320,BUCKS - 0171320,0.027777777778,census_block_count
017,001030,017,0171030,BUCKS - 0171030,0.861111111111,census_block_count
017,001030,017,0171775,BUCKS - 0171775,0.055555555556,census_block_count
017,001030,017,0171785,BUCKS - 0171785,0.055555555556,census_block_count
017,001040,017,0171040,BUCKS - 0171040,1.000000000000,vtd20_identity
017,001050,017,0171050,BUCKS - 0171050,1.000000000000,vtd20_identity
017,001060,017,0171060,BUCKS - 0171060,1.000000000000,vtd20_identity
017,001070,017,0171070,BUCKS - 0171070,1.000000000000,vtd20_identity
017,001080,017,0171080,BUCKS - 0171080,1.000000000000,vtd20_identity
017,001090,017,0171090,BUCKS - 0171090,1.000000000000,vtd20_identity
017,001100,017,0171100,BUCKS - 0171100,1.000000000000,vtd20_identity
017,001110,017,0171110,BUCKS - 0171110,1.000000000000,vtd20_identity
017,001120,017,0171120,BUCKS - 0171120,1.000000000000,vtd20_identity
017,001130,017,0171130,BUCKS - 0171130,1.000000000000,vtd20_identity
017,001140,017,0171140,BUCKS - 0171140,1.000000000000,vtd20_identity
017,001150,017,0171150,BUCKS - 0171150,1.000000000000,vtd20_identity
017,001160,017,0171160,BUCKS - 0171160,1.000000000000,vtd20_identity
017,001170,017,0171170,BUCKS - 0171170,1.000000000000,vtd20_identity
017,001180,017,0171180,BUCKS - 0171180,1.000000000000,vtd20_identity
017,001184,017,0171185,BUCKS - 0171185,1.000000000000,vtd20_identity
017,001187,017,0171185,BUCKS - 0171185,1.000000000000,census_block_count
017,001190,017,0171190,BUCKS - 0171190,1.000000000000,vtd20_identity
017,001200,017,0171200,BUCKS - 0171200,1.000000000000,vtd20_identity
017,001210,017,0171210,BUCKS - 0171210,1.000000000000,vtd20_identity
017,001220,017,0171220,BUCKS - 0171220,1.000000000000,vtd20_identity
017,001230,017,0171230,BUCKS - 0171230,1.000000000000,vtd20_identity
017,001240,017,0171240,BUCKS - 0171240,1.000000000000,vtd20_identity
017,001250,017,0171250,BUCKS - 0171250,1.000000000000,vtd20_identity
017,001260,017,0171260,BUCKS - 0171260,1.000000000000,vtd20_identity
017,001270,017,0171270,BUCKS - 0171270,1.000000000000,vtd20_identity
017,001280,017,0171280,BUCKS - 0171280,1.000000000000,vtd20_identity
017,001290,017,0171290,BUCKS - 0171290,1.000000000000,vtd20_identity
017,001300,017,0171300,BUCKS - 0171300,1.000000000000,vtd20_identity
017,001305,017,0171305,BUCKS - 0171305,1.000000000000,vtd20_identity
017,001310,017,0171310,BUCKS - 0171310,1.000000000000,vtd20_identity
017,001320,017,0171320,BUCKS - 0171320,1.000000000000,vtd20_identity
017,001330,017,0171330,BUCKS - 0171330,1.000000000000,vtd20_identity
017,001340,017,0171340,BUCKS - 0171340,1.000000000000,vtd20_identity
017,001350,017,0171350,BUCKS - 0171350,1.000000000000,vtd20_identity
017,001360,017,0171360,BUCKS - 0171360,1.000000000000,vtd20_identity
017,001370,017,0171370,BUCKS - 0171370,1.000000000000,vtd20_identity
017,001380,017,0171380,BUCKS - 0171380,1.000000000000,vtd20_identity
017,001390,017,0171390,BUCKS - 0171390,1.000000000000,vtd20_identity
017,001400,017,0171400,BUCKS - 0171400,1.000000000000,vtd20_identity
017,001410,017,0171410,BUCKS - 0171410,1.000000000000,vtd20_identity
017,001420,017,0171420,BUCKS - 0171420,1.000000000000,vtd20_identity
017,001430,017,0171430,BUCKS - 0171430,1.000000000000,vtd20_identity
017,001440,017,0171440,BUCKS - 0171440,1.000000000000,vtd20_identity
