countyfp,src_vtd,dst_countyfp,dst_vtd,weight,method
027,000580,027,000605,0.027027027027,census_block_relationship_count
027,000590,027,000590,1.000000000000,census_block_relationship_count
027,000600,027,000600,1.000000000000,census_block_relationship_count
027,000610,027,000612,1.000000000000,census_block_relationship_count
027,000620,027,000612,1.000000000000,census_block_relationship_count
027,000630,027,000630,1.000000000000,census_block_relationship_count
027,000640,027,000612,1.000000000000,census_block_relationship_count
027,000650,027,000612,0.187500000000,census_block_relationship_count
027,000650,027,000660,0.812500000000,census_block_relationship_count
027,000660,027,000660,1.000000000000,census_block_relationship_count
027,000670,027,000670,1.000000000000,census_block_relationship_count
027,000680,027,000680,1.000000000000,census_block_relationship_count
027,000690,027,000690,1.000000000000,census_block_relationship_count
027,000700,027,000700,1.000000000000,census_block_relationship_count
027,000710,027,000710,1.000000000000,census_block_relationship_count
027,000720,027,000140,0.051379745726,census_block_relationship_count
027,000720,027,000720,0.948620254274,census_block_relationship_count
027,000730,027,000730,1.000000000000,census_block_relationship_count
027,000740,027,000740,1.000000000000,census_block_relationship_count
027,000750,027,000750,1.000000000000,census_block_relationship_count
027,000760,027,000760,1.000000000000,census_block_relationship_count
027,000770,027,000770,1.000000000000,census_block_relationship_count
027,000780,027,000612,1.000000000000,census_block_relationship_count
027,000790,027,000790,1.000000000000,census_block_relationship_count
027,000800,027,000800,1.000000000000,census_block_relationship_count
027,000810,027,000810,1.000000000000,census_block_relationship_count
027,000820,027,000820,1.000000000000,census_block_relationship_count
027,000830,027,000830,1.000000000000,census_block_relationship_count
027,000840,027,000840,1.000000000000,census_block_relationship_count
027,000850,027,000850,1.000000000000,census_block_relationship_count
027,00PR86,027,000207,0.352400724248,census_block_relationship_count
027,00PR86,027,000236,0.647599275752,census_block_relationship_count
027,00PR87,027,000205,0.998871184359,census_block_relationship_count
027,00PR87,027,000212,0.001128815641,census_block_relationship_count
027,00PR88,027,000595,1.000000000000,census_block_relationship_count
027,00PR89,027,000605,1.000000000000,census_block_relationship_count
029,000010,029,000010,1.000000000000,census_block_relationship_count
029,000020,029,000020,1.000000000000,census_block_relationship_count
029,000025,029,000025,1.000000000000,census_block_relationship_count
029,000035,029,000036,0.043478260870,census_block_relationship_count
029,000035,029,000037,0.956521739130,census_block_relationship_count
029,000041,029,000041,1.000000000000,census_block_relationship_count
029,000050,029,000050,1.000000000000,census_block_relationship_count
029,000060,029,000060,1.000000000000,census_block_relationship_count
029,000065,029,000065,1.000000000000,census_block_relationship_count
029,000070,029,000070,1.000000000000,census_block_relationship_count
029,000080,029,000080,1.000000000000,census_block_relationship_count
029,000090,029,000090,1.000000000000,census_block_relationship_count
029,000100,029,000080,0.060228730857,census_block_relationship_count
029,000100,029,000100,0.939771269143,census_block_relationship_count
029,000110,029,000110,1.000000000000,census_block_relationship_count
029,000120,029,000120,1.000000000000,census_block_relationship_count
029,000130,029,000120,0.027027027027,census_block_relationship_count
029,000130,029,000130,0.972972972973,census_block_relationship_count
029,000140,029,000140,1.000000000000,census_block_relationship_count
029,000150,029,000150,1.000000000000,census_block_relationship_count
029,000160,029,000160,1.000000000000,census_block_relationship_count
029,000170,029,000140,0.086956521739,census_block_relationship_count
029,000170,029,000170,0.913043478261,census_block_relationship_count
029,000180,029,000185,1.000000000000,census_block_relationship_count
029,000195,029,000195,1.000000000000,census_block_relationship_count
029,000203,029,000203,1.000000000000,census_block_relationship_count
029,000206,029,000206,1.000000000000,census_block_relationship_count
029,000210,029,000210,1.000000000000,census_block_relationship_count
029,000213,029,000210,0.028571428571,census_block_relationship_count
029,000213,029,000213,0.971428571429,census_block_relationship_count
029,000216,029,000216,1.000000000000,census_block_relationship_count
029,000220,029,000222,0.957446808511,census_block_relationship_count
029,000220,029,000225,0.042553191489,census_block_relationship_count
029,000230,029,000230,1.000000000000,census_block_relationship_count
029,000235,029,000225,1.000000000000,census_block_relationship_count
029,000240,029,000240,1.000000000000,census_block_relationship_count
029,000250,029,000250,1.000000000000,census_block_relationship_count
029,000260,029,000260,1.000000000000,census_block_relationship_count
029,000270,029,000270,1.000000000000,census_block_relationship_count
029,000280,029,000347,1.000000000000,census_block_relationship_count
029,000291,029,000291,1.000000000000,census_block_relationship_count
029,000300,029,000300,1.000000000000,census_block_relationship_count
029,000310,029,000310,1.000000000000,census_block_relationship_count
029,000320,029,000320,1.000000000000,census_block_relationship_count
029,000325,029,000325,1.000000000000,census_block_relationship_count
029,000330,029,000334,1.000000000000,census_block_relationship_count
029,000340,029,000340,1.000000000000,census_block_relationship_count
029,000345,029,000345,1.000000000000,census_block_relationship_count
029,000350,029,000350,1.000000000000,census_block_relationship_count
029,000360,029,000361,0.477707006370,census_block_relationship_count
029,000360,029,000365,0.522292993630,census_block_relationship_count
029,000365,029,000338,1.000000000000,census_block_relationship_count
029,000371,029,000371,1.000000000000,census_block_relationship_count
029,000375,029,000375,1.000000000000,census_block_relationship_count
029,000381,029,000381,1.000000000000,census_block_relationship_count
029,000410,029,000410,1.000000000000,census_block_relationship_count
029,000414,029,000414,1.000000000000,census_block_relationship_count
029,000420,029,000420,1.000000000000,census_block_relationship_count
029,000421,029,000421,1.000000000000,census_block_relationship_count
029,000428,029,000428,1.000000000000,census_block_relationship_count
029,000430,029,000430,1.000000000000,census_block_relationship_count
029,000435,029,000435,1.000000000000,census_block_relationship_count
029,000440,029,000440,1.000000000000,census_block_relationship_count
029,000450,029,000450,1.000000000000,census_block_relationship_count
029,000460,029,000460,1.000000000000,census_block_relationship_count
029,000470,029,000470,1.000000000000,census_block_relationship_count
029,000480,029,000480,1.000000000000,census_block_relationship_count
029,000490,029,000490,1.000000000000,census_block_relationship_count
029,000500,029,000500,1.000000000000,census_block_relationship_count
029,000510,029,000510,1.000000000000,census_block_relationship_count
029,000520,029,000520,1.000000000000,census_block_relationship_count
029,000530,029,000530,1.000000000000,census_block_relationship_count
029,000540,029,000540,1.000000000000,census_block_relationship_count
029,000550,029,000550,1.000000000000,census_block_relationship_count
029,000560,029,000560,1.000000000000,census_block_relationship_count
029,000570,029,000570,1.000000000000,census_block_relationship_count
029,000580,029,000580,1.000000000000,census_block_relationship_count
029,000600,029,000622,1.000000000000,census_block_relationship_count
029,000610,029,000610,1.000000000000,census_block_relationship_count
029,000615,029,000615,1.000000000000,census_block_relationship_count
029,000620,029,000620,1.000000000000,census_block_relationship_count
029,000625,029,000625,1.000000000000,census_block_relationship_count
029,000630,029,000630,1.000000000000,census_block_relationship_count
029,000640,029,000640,1.000000000000,census_block_relationship_count
029,000650,029,000650,1.000000000000,census_block_relationship_count
029,000660,029,000660,1.000000000000,census_block_relationship_count
029,000670,029,000670,0.986111111111,census_block_relationship_count
029,000670,029,000740,0.013888888889,census_block_relationship_count
029,000680,029,000680,1.000000000000,census_block_relationship_count
029,000690,029,000690,0.984126984127,census_block_relationship_count
029,000690,029,001600,0.015873015873,census_block_relationship_count
029,000700,029,000705,0.695652173913,census_block_relationship_count
029,000700,029,000715,0.304347826087,census_block_relationship_count
029,000710,029,000715,0.994669936573,census_block_relationship_count
029,000710,029,001720,0.005330063427,census_block_relationship_count
029,000720,029,000720,1.000000000000,census_block_relationship_count
029,000730,029,000730,1.000000000000,census_block_relationship_count
029,000740,029,000740,1.000000000000,census_block_relationship_count
029,000750,029,000752,1.000000000000,census_block_relationship_count
029,000760,029,000760,1.000000000000,census_block_relationship_count
029,000770,029,000770,1.000000000000,census_block_relationship_count
029,000780,029,000780,1.000000000000,census_block_relationship_count
029,000790,029,000790,0.890909090909,census_block_relationship_count
029,000790,029,000800,0.109090909091,census_block_relationship_count
029,000800,029,000800,1.000000000000,census_block_relationship_count
029,000810,029,000810,1.000000000000,census_block_relationship_count
029,000820,029,000715,0.000796812328,census_block_relationship_count
029,000820,029,000820,0.999203187672,census_block_relationship_count
029,000830,029,000830,0.928571428571,census_block_relationship_count
029,000830,029,000840,0.071428571429,census_block_relationship_count
029,000835,029,000835,1.000000000000,census_block_relationship_count
029,000840,029,000840,1.000000000000,census_block_relationship_count
029,000850,029,000850,1.000000000000,census_block_relationship_count
029,000860,029,000860,1.000000000000,census_block_relationship_count
029,000870,029,000870,1.000000000000,census_block_relationship_count
029,000895,029,000895,1.000000000000,census_block_relationship_count
029,000905,029,000905,1.000000000000,census_block_relationship_count
029,000915,029,000917,0.840682275757,census_block_relationship_count
029,000915,029,000925,0.156250000000,census_block_relationship_count
029,000915,029,000945,0.003067724244,census_block_relationship_count
029,000925,029,000925,0.655172413793,census_block_relationship_count
029,000925,029,000935,0.344827586207,census_block_relationship_count
029,000935,029,000925,0.041666666667,census_block_relationship_count
029,000935,029,000935,0.520833333333,census_block_relationship_count
029,000935,029,000945,0.437500000000,census_block_relationship_count
029,000945,029,000917,0.020833333333,census_block_relationship_count
029,000945,029,000935,0.291666666667,census_block_relationship_count
029,000945,029,000945,0.687500000000,census_block_relationship_count
029,000955,029,000945,0.250000000000,census_block_relationship_count
029,000955,029,000955,0.750000000000,census_block_relationship_count
029,000965,029,000925,0.043478260870,census_block_relationship_count
029,000965,029,000955,0.304347826087,census_block_relationship_count
029,000965,029,000965,0.652173913043,census_block_relationship_count
029,000975,029,000945,0.025641025641,census_block_relationship_count
029,000975,029,000975,0.615430886603,census_block_relationship_count
029,000975,029,000985,0.230769230769,census_block_relationship_count
029,000975,029,000995,0.128158856987,census_block_relationship_count
029,000985,029,000919,0.105263157895,census_block_relationship_count
029,000985,029,000985,0.815789473684,census_block_relationship_count
029,000985,029,000995,0.078947368421,census_block_relationship_count
029,000995,029,000995,0.510638297872,census_block_relationship_count
029,000995,029,001005,0.489361702128,census_block_relationship_count
029,001000,029,001000,1.000000000000,census_block_relationship_count
029,001005,029,000965,0.129032258065,census_block_relationship_count
029,001005,029,001015,0.870967741935,census_block_relationship_count
029,001010,029,001010,1.000000000000,census_block_relationship_count
029,001015,029,000965,0.187500000000,census_block_relationship_count
029,001015,029,001015,0.812500000000,census_block_relationship_count
029,001020,029,001020,1.000000000000,census_block_relationship_count
029,001025,029,001025,1.000000000000,census_block_relationship_count
029,001030,029,001030,1.000000000000,census_block_relationship_count
029,001040,029,001040,1.000000000000,census_block_relationship_count
029,001050,029,001050,1.000000000000,census_block_relationship_count
029,001060,029,001060,1.000000000000,census_block_relationship_count
029,001070,029,001070,1.000000000000,census_block_relationship_count
029,001080,029,001080,1.000000000000,census_block_relationship_count
029,001090,029,001090,1.000000000000,census_block_relationship_count
029,001100,029,001100,1.000000000000,census_block_relationship_count
029,001110,029,001110,1.000000000000,census_block_relationship_count
029,001120,029,001120,1.000000000000,census_block_relationship_count
029,001140,029,001140,0.995964274196,census_block_relationship_count
029,001140,029,001180,0.004035725804,census_block_relationship_count
029,001150,029,001150,1.000000000000,census_block_relationship_count
029,001160,029,001160,1.000000000000,census_block_relationship_count
029,001170,029,001170,1.000000000000,census_block_relationship_count
029,001180,029,001180,1.000000000000,census_block_relationship_count
029,001190,029,001190,1.000000000000,census_block_relationship_count
029,001200,029,001200,1.000000000000,census_block_relationship_count
029,001220,029,001220,1.000000000000,census_block_relationship_count
029,001230,029,001230,1.000000000000,census_block_relationship_count
029,001240,029,001240,1.000000000000,census_block_relationship_count
029,001245,029,001245,1.000000000000,census_block_relationship_count
029,001250,029,001250,1.000000000000,census_block_relationship_count
029,001260,029,001260,1.000000000000,census_block_relationship_count
029,001270,029,001270,1.000000000000,census_block_relationship_count
029,001275,029,001245,0.181818181818,census_block_relationship_count
029,001275,029,001275,0.818181818182,census_block_relationship_count
029,001280,029,001280,1.000000000000,census_block_relationship_count
029,001290,029,001290,1.000000000000,census_block_relationship_count
029,001300,029,000705,0.011363636364,census_block_relationship_count
029,001300,029,001300,0.988636363636,census_block_relationship_count
029,001310,029,001316,1.000000000000,census_block_relationship_count
029,001315,029,001312,1.000000000000,census_block_relationship_count
029,001320,029,001320,1.000000000000,census_block_relationship_count
029,001350,029,001350,1.000000000000,census_block_relationship_count
029,001360,029,001360,1.000000000000,census_block_relationship_count
029,001370,029,001370,1.000000000000,census_block_relationship_count
029,001375,029,001375,1.000000000000,census_block_relationship_count
029,001380,029,001378,0.306569343066,census_block_relationship_count
029,001380,029,001382,0.277372262774,census_block_relationship_count
029,001380,029,001384,0.416058394161,census_block_relationship_count
029,001385,029,001385,1.000000000000,census_block_relationship_count
029,001390,029,001390,1.000000000000,census_block_relationship_count
029,001400,029,001400,1.000000000000,census_block_relationship_count
029,001410,029,001410,1.000000000000,census_block_relationship_count
029,001415,029,001415,1.000000000000,census_block_relationship_count
029,001416,029,001416,1.000000000000,census_block_relationship_count
029,001418,029,001418,1.000000000000,census_block_relationship_count
029,001420,029,001420,1.000000000000,census_block_relationship_count
029,001430,029,001431,1.000000000000,census_block_relationship_count
029,001440,029,001440,1.000000000000,census_block_relationship_count
029,001450,029,001450,1.000000000000,census_block_relationship_count
029,001460,029,001460,1.000000000000,census_block_relationship_count
029,001470,029,001472,0.341463414635,census_block_relationship_count
029,001470,029,001474,0.658536585365,census_block_relationship_count
029,001480,029,001480,1.000000000000,census_block_relationship_count
029,001500,029,001500,1.000000000000,census_block_relationship_count
029,001510,029,001510,0.870967741935,census_block_relationship_count
029,001510,029,001520,0.129032258065,census_block_relationship_count
029,001520,029,001500,0.148148148148,census_block_relationship_count
029,001520,029,001520,0.851851851852,census_block_relationship_count
029,001525,029,001525,1.000000000000,census_block_relationship_count
029,001530,029,001530,1.000000000000,census_block_relationship_count
029,001535,029,001535,1.000000000000,census_block_relationship_count
029,001540,029,001510,0.035714285714,census_block_relationship_count
029,001540,029,001520,0.125000000000,census_block_relationship_count
029,001540,029,001540,0.839285714286,census_block_relationship_count
029,001550,029,001530,0.378378378378,census_block_relationship_count
029,001550,029,001550,0.621621621622,census_block_relationship_count
029,001560,029,001560,1.000000000000,census_block_relationship_count
029,001570,029,001500,0.039215686275,census_block_relationship_count
029,001570,029,001560,0.019607843137,census_block_relationship_count
029,001570,029,001570,0.941176470588,census_block_relationship_count
029,001600,029,001600,1.000000000000,census_block_relationship_count
029,001610,029,001610,0.976744186047,census_block_relationship_count
029,001610,029,001715,0.023255813953,census_block_relationship_count
029,001620,029,001620,1.000000000000,census_block_relationship_count
029,001631,029,001631,1.000000000000,census_block_relationship_count
029,001636,029,001636,1.000000000000,census_block_relationship_count
029,001641,029,001641,1.000000000000,census_block_relationship_count
029,001646,029,001646,1.000000000000,census_block_relationship_count
029,001650,029,001650,1.000000000000,census_block_relationship_count
029,001670,029,001670,1.000000000000,census_block_relationship_count
029,001680,029,001680,1.000000000000,census_block_relationship_count
029,001690,029,001690,1.000000000000,census_block_relationship_count
029,001700,029,001700,1.000000000000,census_block_relationship_count
029,001705,029,001705,1.000000000000,census_block_relationship_count
029,001710,029,001710,1.000000000000,census_block_relationship_count
029,001715,029,001715,1.000000000000,census_block_relationship_count
029,001720,029,000715,0.021505376344,census_block_relationship_count
029,001720,029,001720,0.978494623656,census_block_relationship_count
029,001730,029,001730,1.000000000000,census_block_relationship_count
029,001740,029,001740,1.000000000000,census_block_relationship_count
029,001750,029,001750,1.000000000000,census_block_relationship_count
029,001760,029,001750,0.301204819277,census_block_relationship_count
029,001760,029,001760,0.698795180723,census_block_relationship_count
029,001800,029,001800,1.000000000000,census_block_relationship_count
029,001806,029,001806,1.000000000000,census_block_relationship_count
029,001810,029,001810,1.000000000000,census_block_relationship_count
029,001812,029,001812,1.000000000000,census_block_relationship_count
029,001818,029,001818,1.000000000000,census_block_relationship_count
029,001820,029,001820,1.000000000000,census_block_relationship_count
029,001824,029,001824,1.000000000000,census_block_relationship_count
029,001828,029,001828,1.000000000000,census_block_relationship_count
029,001830,029,001830,1.000000000000,census_block_relationship_count
029,001832,029,001832,1.000000000000,census_block_relationship_count
029,001835,029,001835,1.000000000000,census_block_relationship_count
029,001838,029,001838,1.000000000000,census_block_relationship_count
029,001840,029,001840,1.000000000000,census_block_relationship_count
029,001850,029,001850,1.000000000000,census_block_relationship_count
029,001860,029,001860,1.000000000000,census_block_relationship_count
029,001870,029,001870,1.000000000000,census_block_relationship_count
029,001880,029,001880,1.000000000000,census_block_relationship_count
029,001890,029,001890,1.000000000000,census_block_relationship_count
029,001910,029,001860,0.004710859158,census_block_relationship_count
029,001910,029,001910,0.995289140842,census_block_relationship_count
029,001955,029,001955,1.000000000000,census_block_relationship_count
029,001965,029,001965,1.000000000000,census_block_relationship_count
029,002050,029,000295,0.965517241379,census_block_relationship_count
029,002050,029,000347,0.034482758621,census_block_relationship_count
029,002051,029,000602,1.000000000000,census_block_relationship_count
029,002053,029,001308,1.000000000000,census_block_relationship_count
029,002057,029,001465,1.000000000000,census_block_relationship_count
029,002059,029,001136,1.000000000000,census_block_relationship_count
029,002060,029,001133,1.000000000000,census_block_relationship_count
029,002062,029,000755,1.000000000000,census_block_relationship_count
031,000010,031,000010,0.999857734793,census_block_relationship_count
031,000010,031,000430,0.000142265207,census_block_relationship_count
031,000020,031,000020,1.000000000000,census_block_relationship_count
031,000030,031,000030,1.000000000000,census_block_relationship_count
031,000040,031,000040,1.000000000000,census_block_relationship_count
031,000050,031,000050,0.978723404255,census_block_relationship_count
031,000050,031,000060,0.021276595745,census_block_relationship_count
031,000060,031,000060,1.000000000000,census_block_relationship_count
031,000070,031,000070,1.000000000000,census_block_relationship_count
031,000080,031,000080,1.000000000000,census_block_relationship_count
031,000090,031,000090,1.000000000000,census_block_relationship_count
031,000110,031,000110,1.000000000000,census_block_relationship_count
031,000130,031,000130,0.994163406437,census_block_relationship_count
031,000130,031,000440,0.005836593563,census_block_relationship_count
031,000140,031,000140,1.000000000000,census_block_relationship_count
031,000150,031,000152,1.000000000000,census_block_relationship_count
031,000160,031,000140,0.012048251884,census_block_relationship_count
031,000160,031,000152,0.987951748116,census_block_relationship_count
031,000170,031,000170,1.000000000000,census_block_relationship_count
031,000180,031,000180,1.000000000000,census_block_relationship_count
031,000190,031,000190,1.000000000000,census_block_relationship_count
031,000200,031,000200,1.000000000000,census_block_relationship_count
031,000210,031,000210,1.000000000000,census_block_relationship_count
031,000220,031,000220,1.000000000000,census_block_relationship_count
031,000230,031,000230,1.000000000000,census_block_relationship_count
031,000250,031,000250,1.000000000000,census_block_relationship_count
031,000270,031,000270,1.000000000000,census_block_relationship_count
031,000280,031,000280,1.000000000000,census_block_relationship_count
031,000290,031,000290,1.000000000000,census_block_relationship_count
031,000310,031,000310,1.000000000000,census_block_relationship_count
031,000320,031,000320,1.000000000000,census_block_relationship_count
031,000340,031,000340,1.000000000000,census_block_relationship_count
031,000350,031,000350,1.000000000000,census_block_relationship_count
031,000370,031,000370,1.000000000000,census_block_relationship_count
031,000380,031,000380,1.000000000000,census_block_relationship_count
031,000390,031,000390,1.000000000000,census_block_relationship_count
031,000400,031,000400,0.939393939394,census_block_relationship_count
031,000400,031,0400P1,0.060606060606,census_block_relationship_count
031,000410,031,000410,1.000000000000,census_block_relationship_count
031,000430,031,000430,1.000000000000,census_block_relationship_count
031,000440,031,000440,1.000000000000,census_block_relationship_count
031,000450,031,000450,1.000000000000,census_block_relationship_count
031,000460,031,000460,1.000000000000,census_block_relationship_count
031,000470,031,000470,1.000000000000,census_block_relationship_count
031,000480,031,000480,1.000000000000,census_block_relationship_count
031,000490,031,000480,1.000000000000,census_block_relationship_count
031,000500,031,000500,1.000000000000,census_block_relationship_count
033,000010,033,000010,1.000000000000,census_block_relationship_count
033,000020,033,000020,1.000000000000,census_block_relationship_count
033,000030,033,000030,1.000000000000,census_block_relationship_count
033,000040,033,000040,1.000000000000,census_block_relationship_count
033,000050,033,000050,1.000000000000,census_block_relationship_count
033,000060,033,000060,1.000000000000,census_block_relationship_count
033,000070,033,000070,0.569082135329,census_block_relationship_count
033,000070,033,000080,0.430917864671,census_block_relationship_count
033,000080,033,000070,0.051051687717,census_block_relationship_count
033,000080,033,000080,0.948948312283,census_block_relationship_count
033,000090,033,000090,1.000000000000,census_block_relationship_count
033,000100,033,000100,1.000000000000,census_block_relationship_count
033,000110,033,000110,1.000000000000,census_block_relationship_count
033,000120,033,000120,1.000000000000,census_block_relationship_count
033,000130,033,000130,1.000000000000,census_block_relationship_count
033,000140,033,000140,1.000000000000,census_block_relationship_count
033,000150,033,000150,1.000000000000,census_block_relationship_count
033,000160,033,000160,1.000000000000,census_block_relationship_count
033,000170,033,000170,1.000000000000,census_block_relationship_count
033,000180,033,000180,1.000000000000,census_block_relationship_count
033,000190,033,000190,1.000000000000,census_block_relationship_count
033,000200,033,000200,1.000000000000,census_block_relationship_count
033,000210,033,000210,1.000000000000,census_block_relationship_count
033,000220,033,000220,1.000000000000,census_block_relationship_count
033,000230,033,000230,1.000000000000,census_block_relationship_count
033,000240,033,000240,1.000000000000,census_block_relationship_count
033,000250,033,000250,1.000000000000,census_block_relationship_count
033,000260,033,000260,1.000000000000,census_block_relationship_count
033,000270,033,000270,1.000000000000,census_block_relationship_count
033,000280,033,000280,1.000000000000,census_block_relationship_count
033,000290,033,000290,1.000000000000,census_block_relationship_count
033,000300,033,000300,1.000000000000,census_block_relationship_count
033,000310,033,000311,1.000000000000,census_block_relationship_count
033,000320,033,000320,1.000000000000,census_block_relationship_count
033,000330,033,000330,1.000000000000,census_block_relationship_count
033,000340,033,000340,1.000000000000,census_block_relationship_count
033,000350,033,000350,1.000000000000,census_block_relationship_count
033,000360,033,000360,1.000000000000,census_block_relationship_count
033,000370,033,000370,1.000000000000,census_block_relationship_count
033,000380,033,000380,1.000000000000,census_block_relationship_count
033,000390,033,000390,1.000000000000,census_block_relationship_count
033,000400,033,000400,1.000000000000,census_block_relationship_count
033,000410,033,000410,1.000000000000,census_block_relationship_count
033,000420,033,000420,1.000000000000,census_block_relationship_count
033,000430,033,000430,1.000000000000,census_block_relationship_count
033,000440,033,000440,1.000000000000,census_block_relationship_count
033,000450,033,000450,1.000000000000,census_block_relationship_count
033,000460,033,000460,1.000000000000,census_block_relationship_count
033,000470,033,000470,1.000000000000,census_block_relationship_count
033,000480,033,000480,1.000000000000,census_block_relationship_count
033,000490,033,000311,1.000000000000,census_block_relationship_count
033,000500,033,000500,1.000000000000,census_block_relationship_count
033,000510,033,000510,1.000000000000,census_block_relationship_count
033,000520,033,000520,1.000000000000,census_block_relationship_count
033,000530,033,000530,1.000000000000,census_block_relationship_count
033,000540,033,000540,1.000000000000,census_block_relationship_count
033,000550,033,000550,1.000000000000,census_block_relationship_count
033,000560,033,000560,1.000000000000,census_block_relationship_count
033,000570,033,000570,1.000000000000,census_block_relationship_count
033,000580,033,000580,1.000000000000,census_block_relationship_count
033,000590,033,000590,1.000000000000,census_block_relationship_count
033,000600,033,000600,1.000000000000,census_block_relationship_count
033,000610,033,000610,1.000000000000,census_block_relationship_count
033,000620,033,000290,0.008620689655,census_block_relationship_count
033,000620,033,000620,0.991379310345,census_block_relationship_count
033,000630,033,000630,0.959898671500,census_block_relationship_count
033,000630,033,000635,0.040101328500,census_block_relationship_count
033,000635,033,000600,0.064382472407,census_block_relationship_count
033,000635,033,000620,0.145473394229,census_block_relationship_count
033,000635,033,000630,0.067608608650,census_block_relationship_count
033,000635,033,000635,0.722535524715,census_block_relationship_count
033,000640,033,000290,0.017721389783,census_block_relationship_count
033,000640,033,000640,0.982278610217,census_block_relationship_count
033,000650,033,000650,1.000000000000,census_block_relationship_count
033,000660,033,000660,1.000000000000,census_block_relationship_count
033,000670,033,000670,1.000000000000,census_block_relationship_count
033,000680,033,000680,1.000000000000,census_block_relationship_count
033,000690,033,000690,1.000000000000,census_block_relationship_count
033,000700,033,000690,0.208000000000,census_block_relationship_count
033,000700,033,000700,0.792000000000,census_block_relationship_count
035,000010,035,000010,1.000000000000,census_block_relationship_count
035,000020,035,000020,1.000000000000,census_block_relationship_count
035,000030,035,000030,1.000000000000,census_block_relationship_count
035,000040,035,000040,1.000000000000,census_block_relationship_count
035,000050,035,000050,1.000000000000,census_block_relationship_count
035,000060,035,000060,0.988277814823,census_block_relationship_count
035,000060,035,000120,0.011722185177,census_block_relationship_count
035,000070,035,000070,1.000000000000,census_block_relationship_count
035,000080,035,000080,1.000000000000,census_block_relationship_count
035,000090,035,000090,1.000000000000,census_block_relationship_count
035,000100,035,000100,1.000000000000,census_block_relationship_count
035,000110,035,000110,1.000000000000,census_block_relationship_count
035,000120,035,000120,1.000000000000,census_block_relationship_count
035,000130,035,000130,1.000000000000,census_block_relationship_count
035,000140,035,000140,1.000000000000,census_block_relationship_count
035,000150,035,000150,1.000000000000,census_block_relationship_count
035,000160,035,000160,1.000000000000,census_block_relationship_count
035,000170,035,000170,1.000000000000,census_block_relationship_count
035,000180,035,000180,1.000000000000,census_block_relationship_count
035,000190,035,000190,1.000000000000,census_block_relationship_count
035,000200,035,000200,0.987341772152,census_block_relationship_count
035,000200,035,000220,0.012658227848,census_block_relationship_count
035,000210,035,000210,1.000000000000,census_block_relationship_count
035,000220,035,000220,1.000000000000,census_block_relationship_count
035,000230,035,000230,1.000000000000,census_block_relationship_count
035,000240,035,000240,1.000000000000,census_block_relationship_count
035,000250,035,000250,1.000000000000,census_block_relationship_count
035,000260,035,000265,1.000000000000,census_block_relationship_count
035,000280,035,000280,1.000000000000,census_block_relationship_count
035,000290,035,000290,1.000000000000,census_block_relationship_count
035,000300,035,000300,1.000000000000,census_block_relationship_count
035,000310,035,000265,0.011627906977,census_block_relationship_count
035,000310,035,000315,0.988372093023,census_block_relationship_count
035,000340,035,000340,1.000000000000,census_block_relationship_count
035,000350,035,000350,1.000000000000,census_block_relationship_count
035,000360,035,000360,1.000000000000,census_block_relationship_count
035,000370,035,000370,1.000000000000,census_block_relationship_count
037,000010,037,000010,1.000000000000,census_block_relationship_count
037,000020,037,000020,1.000000000000,census_block_relationship_count
037,000030,037,000030,1.000000000000,census_block_relationship_count
037,000040,037,000310,1.000000000000,census_block_relationship_count
037,000045,037,000055,1.000000000000,census_block_relationship_count
037,000070,037,000070,1.000000000000,census_block_relationship_count
037,000090,037,000095,1.000000000000,census_block_relationship_count
037,000110,037,000115,1.000000000000,census_block_relationship_count
037,000130,037,000130,1.000000000000,census_block_relationship_count
037,000140,037,000140,1.000000000000,census_block_relationship_count
037,000150,037,000150,0.959612458383,census_block_relationship_count
037,000150,037,000160,0.040387541617,census_block_relationship_count
037,000160,037,000160,1.000000000000,census_block_relationship_count
037,000180,037,000172,1.000000000000,census_block_relationship_count
037,000220,037,000220,1.000000000000,census_block_relationship_count
037,000235,037,000232,1.000000000000,census_block_relationship_count
037,000250,037,000250,1.000000000000,census_block_relationship_count
037,000260,037,000260,1.000000000000,census_block_relationship_count
037,000270,037,000275,1.000000000000,census_block_relationship_count
037,000285,037,000285,1.000000000000,census_block_relationship_count
037,000310,037,000310,1.000000000000,census_block_relationship_count
037,000330,037,000335,0.990476190476,census_block_relationship_count
037,000330,037,0335P1,0.009523809524,census_block_relationship_count
037,000370,037,000372,1.000000000000,census_block_relationship_count
037,000375,037,000375,1.000000000000,census_block_relationship_count
037,000390,037,000390,1.000000000000,census_block_relationship_count
037,000420,037,000422,1.000000000000,census_block_relationship_count
037,000425,037,000425,1.000000000000,census_block_relationship_count
037,000440,037,000440,1.000000000000,census_block_relationship_count
037,000470,037,000470,1.000000000000,census_block_relationship_count
037,000480,037,000480,1.000000000000,census_block_relationship_count
037,000490,037,000490,1.000000000000,census_block_relationship_count
037,000500,037,000500,1.000000000000,census_block_relationship_count
037,000510,037,000510,1.000000000000,census_block_relationship_count
037,000520,037,000520,1.000000000000,census_block_relationship_count
037,000530,037,000530,1.000000000000,census_block_relationship_count
037,000535,037,000535,1.000000000000,census_block_relationship_count
037,000540,037,000540,1.000000000000,census_block_relationship_count
037,000550,037,000550,1.000000000000,census_block_relationship_count
037,000580,037,000580,1.000000000000,census_block_relationship_count
